id,post_time,content,rise,post_id,segmented_content
1690338153380_mobileM,2023-07-26,沒有你 買入一股 聯發科 今日的聯發科 就不會   一直跌 一直跌     先人指路 (往下走) 還沒到達目的站 還有一小段 要跌    帶賽      短 中 期均線 全部下彎   往上看 頭部套牢量 真的已變成  這一大波的高點  全部解套 得等你虧錢砍出 看看有沒有機會解套  你自己看  60日均線扣抵值  也幫你畫好了   支撐效果全破功     支撐不成反變壓力             聯發科 本來就沒填息 但還在橫盤整理   你一買進一股  全部被毒死了 小散戶們 一定恨你恨到  牙癢癢的 帶賽的傢伙   ~~~~~~~~~~~~~~~~~~~~~~~~ 你手中的   狗屁寶   我就懶的提了,-1.0,120223,"['沒有', '你', ' ', '買入', '一', '股', ' ', '聯發科', ' ', '今日', '的', '聯發科', ' ', '就', '不會', ' ', '  ', '一直', '跌', ' ', '一直', '跌', ' ', '    ', '先人', '指路', ' ', '(', '往下', '走', ')', ' ', '還', '沒', '到', '達', '目的', '站', ' ', '還', '有', '一', '小段', ' ', '要', '跌', ' ', '  ', ' ', '帶賽', ' ', '  ', '  ', ' ', '短 ', '中', ' ', '期均', '線', ' ', '全部', '下彎', ' ', ' ', ' ', '往', '上', '看', ' ', '頭部', '套牢量', ' ', '真的', '已', '變成', '  ', '這', '一', '大', '波', '的', '高點', ' ', ' ', '全部', '解套', ' ', '得', '等', '你', '虧錢', '砍出', ' ', '看看', '有', '沒有', '機會', '解套', ' ', ' ', '你', '自己', '看', ' ', ' ', '60', '日', '均線扣抵值', ' ', ' ', '也', '幫', '你', '畫好', '了', '  ', ' ', '支撐', '效果', '全', '破功', ' ', '  ', '  ', '支撐', '不成', '反變', '壓力', ' ', '            ']"
1657828231789_F02_dcard,2022-07-14,"今年年初買了一張金融股
我是要當存股用的
但是現在跌滿低
我朋友跟我說我之前買的價格很高！
看要不要最近再買一張來讓成本變低
或是等除息之後再買
可是除息的時候可能也不一定像現在這麼低了

想請教各位股票高手
我應該趁現在再買嗎？
如果現在買的話是到時候可以領兩張股票的股息嗎？
還是等之後除息再買？
還是其實沒必要再買？",1.0,21260,"['今年', '年初', '買', '了', '一', '張', '金融股', ' ', '我', '是', '要', '當', '存', '股', '用', '的', ' ', '但是', '現在', '跌滿', '低', ' ', '我', '朋友', '跟', '我', '說', '我', '之前', '買', '的', '價格', '很', '高', '！', ' ', '看', '要', '不要', '最近', '再', '買', '一', '張', '來', '讓', '成本', '變', '低', ' ', '或是', '等', '除息', '之後', '再', '買', ' ', '可是', '除息', '的', '時候', '可能', '也', '不一定', '像', '現在', '這麼', '低', '了', ' ', ' ', '想', '請', '教', '各', '位', '股票', '高手', ' ', '我', '應該', '趁', '現在', '再', '買', '嗎', '？', ' ', '如果', '現在', '買', '的', '話', '是', '到時候', '可以', '領', '兩', '張', '股票', '的', '股息', '嗎', '？', ' ', '還是', '等', '之後', '除息', '再', '買', '？', ' ', '還是', '其實', '沒', '必要', '再', '買', '？']"
1650011017410_F0DCU,2022-04-14,"有競爭才會進步
如果可以單筆固定收3美金
定期定額維持0.18%無低收
就會不再考慮別家",-1.0,5966,"['有', '競爭', '才', '會', '進步', ' ', '如果', '可以', '單筆', '固定', '收', '3', '美金', ' ', '定期', '定額', '維持', '0.18', '%', '無', '低收', ' ', '就', '會不再', '考慮', '別家']"
1691018216570_F0DCU,2023-08-02,如果做空會不會比較好,-1.0,55207,"['如果', '做', '空', '會', '不會', '比較', '好']"
1665544225482_mobileM,2022-10-12,奇怪?  為何要他分三次買?  直接在10000歐印就好了啊!,-1.0,88642,"['奇怪', '?', ' ', ' ', '為何', '要', '他', '分', '三', '次', '買', '?', ' ', ' ', '直接', '在', '10000', '歐印', '就', '好了', '啊', '!']"
1690847810491_F0DCU,2023-07-31,請問泰銘怎麼看🥹,-1.0,52373,"['請問', '泰銘', '怎麼', '看', '🥹']"
1678428757449_F0DCU,2023-03-10,等今天3/10對帳單ing,1.0,35248,"['等', '今天', '3', '/', '10', '對', '帳單', 'ing']"
1656394087009_F01,2022-06-28,"台灣現在的施政方針是由民調決定的。已經沒有蔣經國、李國鼎、孫運璿、<BR>這種""今天不做，明天會後悔""的有遠見的執行官了。可以在民眾都沒人有車時，蓋高速公路（蔣經國）<BR>可以在民眾還買不起3C產品，請張忠謀回來，<BR>籌建台積電，與中研院合作創立聯電，<BR>還有科學園區（李國鼎、孫運璿）<BR>在光復後修整好電力、籌建各式發電廠（孫運璿）每當看到太陽能發電與風力發電時，都會有感而發。<BR>今年冬天中南部民眾又要受空污的危害了<BR>因為火力發電一定會全力運作的。",-1.0,78368,"['台灣', '現在', '的', '施政', '方針', '是', '由', '民調', '決定', '的', '。', '已經', '沒有', '蔣經國', '、', '李國鼎', '、', '孫運璿', '、', '<', 'BR', '>', '這', '種', '""', '今天', '不', '做', '，', '明天', '會', '後', '悔', '""', '的', '有', '遠見', '的', '執行官', '了', '。', '可以', '在', '民眾', '都', '沒', '人', '有', '車', '時', '，', '蓋', '高速', '公路', '（', '蔣經國', '）', '<', 'BR', '>', '可以', '在', '民眾', '還', '買不起', '3C', '產品', '，', '請', '張忠謀', '回來', '，', '<', 'BR', '>', '籌建', '台積電', '，', '與', '中研院', '合作', '創立', '聯電', '，', '<', 'BR', '>', '還', '有', '科學', '園區', '（', '李國鼎', '、', '孫運璿', '）', '<', 'BR', '>', '在', '光復', '後', '修整', '好', '電力', '、', '籌建', '各', '式', '發電廠', '（', '孫運璿', '）', '每當', '看到', '太陽', '能', '發電', '與', '風力', '發電', '時', '，', '都', '會', '有感而發', '。', '<', 'BR']"
1681319050264_mobileR,2023-04-12,噴多一點，一直在這裏橫著也不是好事，5和6月肯定還是繼續加息，那一天會不會加過6%以上,-1.0,109901,"['噴', '多', '一點', '，', '一直', '在', '這裏', '橫', '著', '也', '不', '是', '好事', '，', '5', '和', '6月', '肯定', '還是', '繼續', '加息', '，', '那', '一', '天', '會', '不會', '加', '過', '6', '%', '以上']"
1663383739496_F0DCU,2022-09-15,"覺得還是要做好功課，也不要短視近利抄短線，投資從長計議，加油!
https://sticker-assets.dcard.tw/images/b171fdb5-1942-473b-9854-44f63486bf2f/orig.png",-1.0,23394,"['覺得', '還是', '要', '做好', '功課', '，', '也', '不要', '短', '視近', '利抄', '短線', '，', '投資', '從', '長', '計議', '，', '加油', '!', ' ', 'https', ':', '/', '/sticker-assets.dcard.tw/images/b171fdb5-1942-473b-9854-44f63486bf2f/orig.png']"
1684476857913_mobileM,2023-05-19,至於我說的退休當然是指提前退休，不是一般政府定義的65歲，也不是提前打八折的60歲 如果真的到這個年齡才有辦法退休，那代表薪資待遇也不怎麼樣，那只能被迫退休。  當你有本事提前10年、20年退休的話，根本不會考慮自提。,1.0,115078,"['至於', '我', '說', '的', '退休', '當然', '是', '指', '提前', '退休', '，', '不', '是', '一般', '政府', '定義', '的', '65', '歲', '，', '也', '不', '是', '提前', '打', '八', '折', '的', '60', '歲', ' ', '如果', '真的', '到', '這', '個', '年齡', '才', '有', '辦法', '退休', '，', '那', '代表', '薪資', '待遇', '也', '不', '怎麼樣', '，', '那', '只', '能', '被迫', '退休', '。', ' ', ' ', '當', '你', '有', '本', '事', '提前', '10', '年', '、', '20', '年', '退休', '的', '話', '，', '根本', '不會', '考慮', '自提', '。']"
1656628689476_F0DCU,2022-06-30,https://i.imgur.com/TPkT7bo.jpg,-1.0,17392,"['https', ':', '//i.imgur.com/TPkT7bo.jpg']"
1681800401116_mobileR,2023-04-18,A) 如果有空去 Rolling 操作，目標只是穩穩領息，可以自己直接買債券。B) 或花一點錢省事買債券 ETF 不用動。不用定期到期找新債券 Renew；雖有債券經理人誤判走勢風險，但自己作也有。,-1.0,111007,"['A', ')', ' ', '如果', '有', '空', '去', ' ', 'Rolling', ' ', '操作', '，', '目標', '只是', '穩穩', '領息', '，', '可以', '自己', '直接', '買', '債券', '。', 'B', ')', ' ', '或', '花', '一', '點', '錢', '省事', '買', '債券', ' ', 'ETF', ' ', '不用動', '。', '不用', '定期', '到期', '找', '新', '債券', ' ', 'Renew', '；', '雖', '有', '債券', '經理人', '誤判', '走勢', '風險', '，', '但', '自己', '作', '也', '有', '。']"
1657672099491_F01,2022-07-13,<BR>我highlight了重點...,1.0,81643,"['<', 'BR', '>', '我', 'highlight', '了', '重點', '...']"
1655408407108_F0DCU,2022-06-16,所以沒有自己觀點上來問就問該買、該賣、什麼可以買的我都定義為伸手牌韭菜。,-1.0,12080,"['所以', '沒有', '自己', '觀點', '上來', '問', '就', '問', '該', '買', '、', '該', '賣', '、', '什麼', '可以', '買', '的', '我', '都', '定義', '為', '伸手牌', '韭菜', '。']"
1692287388801_PTT02R,2023-08-17,"1. 標的：1802 台玻

2. 分類：多

3. 分析/正文：

根據生產理論當一間公司賠錢賠到靠北去或者東西便宜到賣一件賠一件
廠商會選擇撐一下下或者關門大吉洗洗睡
台玻這間公司其實賠一段時間了
營收部份慢慢好轉
https://imgur.com/undefined
存貨部份也是慢慢去庫存
可以看到111年、1Q23、1H23的變化分別如下圖
https://imgur.com/sQMCmuF
https://imgur.com/2IcCVLh
庫存從無論原料及製成品都在下降
說明需求強勁 沒有需求庫存不太可能下降
有些人可能會質疑不可能 但是沒有需求生產量怎麼可能加大 營收怎麼可能增加呢?
另外今年112年年報有提到我就順手節錄下來
https://imgur.com/undefined
純鹼是重頭戲台玻業內早知道

接下來我們講純鹼
普通的平板玻璃也就是玻璃原片，製作工藝多是浮法玻璃，而市面上的玻璃90%都是以
該工藝製造而成，
而一般情況下製造一噸玻璃約消耗0.21噸純鹼、0.69噸石英砂、0.17噸白雲石，
以往純鹼占玻璃生產比重約30%，純鹼價格上整，必然會影響公司毛利，
下圖是純鹼期貨跟玻璃期貨的走勢
https://imgur.com/c6OEpso
https://imgur.com/G1GWrg4
可以看到是正相關的
下圖是近期的K線圖
純鹼
https://imgur.com/e8qNWZz
玻璃
https://imgur.com/kE6HSti
普遍業界的純鹼庫存天數都是53天
也就是純鹼價格會影響53天後的玻璃價格
但從上圖來看 純鹼價格在1/30見高點 而玻璃價格在4/21才見高點
說明廠商庫存去化速度過慢 需求不振 純鹼價格應聲下跌

由於純鹼價格下跌供給廠商利潤減小 進而不想生產 甚至產生惜售或者減產的狀況
以至於中國部份生產者 減產的減產 設備大修的大修 產能花式下降 導致『供給不穩』

供給不穩定但是需求仍在！
純鹼需求方有兩個 相關產品生產者以及期貨空單持倉方
所以純鹼09期貨合約成為主戰場 因為玻璃旺季通常發生在9、10月
玻璃主要需求集中在建築裝飾 而冬天之前一定要裝好門窗
這時候剛需產生 在供給不振的情形下價格會走揚
做套期保值交易 或者看空房地產景氣進做空純鹼的人就有被嘎空的危險
持有空單期貨的人 手中有現貨大不了就是實物交割
但是沒有現貨的人 有被嘎空的風險就必須在現貨市場買純鹼避免被嘎空
下圖是郑州商品交易所的資訊
https://imgur.com/LTwB8zT
九月合約換算現貨需要約999萬噸
https://imgur.com/TJJfpJe
明年一月合約換算現貨需要2,364萬噸
中國2022年純鹼產量是2920.2萬噸
假使空頭9月要進行現貨交割 那必須是中國產量的45%甚至更高
因為中間遠興能源停產
假使空頭1M24要進行現貨交割 那必須是中國產量的81%甚至更高
當然現貨會被實業的製造商消耗掉 合約也可能賠錢交割 但是上面數據已經說明
現在純鹼交易是妥妥的資金盤 空單合約遇上烏合之眾可能可以全身而退
但是遇上半夏投資、遠興能源投產的穩定性就很難說
加上駿化純鹼出事產能下降1.5萬噸
另外各國都在推展綠能產業 光伏玻璃的需求也是十分強勁
以上種種都可能導致純鹼價格被推升

純鹼價格被推升台玻會有以下幾點原因利好
1、台玻在中國投資純鹼公司及純鹼的上游原料廠 因中國當地純鹼價格波動 業外可
以爆賺
https://imgur.com/XTv6nNe
https://imgur.com/8lxVFly
2、台玻所拿的純鹼不是中國的純鹼 是美國的純鹼
三個月與美商打一次合約 生產成本受中國原物料波動較小
https://imgur.com/V7aOpBl
另外台玻自己也有生產純鹼的能力 可以透或合約套期保值來規避生產成本

宏觀角度利好台玻的原因
3、庫存降低 需求旺盛
4、中國降息解救房地產 釋放流動性 秋天前要裝好玻璃 產業即將進入旺季

綜上所述
到達明年一月台玻可能會出現一個波段的高點

4. 進退場機制：

停利：長期投資到明年一月有賺就賣
停損：跌破淨值 淨值每季都會更新 1H23淨值15.96
我是覺得台玻已經很便宜了 不要隨便砍在沒尊嚴的地方

",1.0,146700,"['1', '.', ' ', '標的', '：', '1802', ' ', '台玻', ' ', ' ', '2', '.', ' ', '分類', '：', '多', ' ', ' ', '3', '.', ' ', '分析', '/', '正文', '：', ' ', ' ', '根據', '生產', '理論', '當', '一', '間', '公司', '賠錢', '賠到', '靠', '北', '去', '或者', '東西', '便宜', '到', '賣', '一', '件', '賠', '一', '件', ' ', '廠商', '會', '選擇', '撐', '一下', '下', '或者', '關門', '大吉', '洗洗', '睡', ' ', '台玻', '這', '間', '公司', '其實', '賠', '一', '段', '時間', '了', ' ', '營收', '部份', '慢慢', '好轉', ' ', 'https', ':', '/', '/imgur.', 'com', '/undefined', ' ', '存貨', '部份', '也', '是', '慢慢', '去', '庫存', ' ', '可以', '看到', '111', '年', '、', '1', 'Q', '23', '、', '1', 'H', '23', '的', '變化', '分別', '如下', '圖', ' ', 'https', '://imgur.com/sQMCm']"
1681696169428_mobileR,2023-04-17,出兵出多少...主戰場還是台灣...飛彈是砸你我頭上,-1.0,110499,"['出兵', '出', '多少', '...', '主戰場', '還是', '台灣', '...', '飛彈', '是', '砸', '你', '我', '頭', '上']"
1648553015411_F01,2022-03-29,<BR>等你看多的時候告知一下沒有不敬的意思，別誤會,-1.0,70356,"['<', 'BR', '>', '等', '你', '看', '多', '的', '時候', '告知', '一下', '沒有', '不', '敬', '的', '意思', '，', '別', '誤會']"
1665765296886_F0DCU,2022-10-12,下看168 一路發^^,-1.0,26210,"['下', '看', '168', ' ', '一路', '發', '^', '^']"
1666705639760_F0DCU,2022-10-25,我長得看起來像張忠謀、林恩平嗎？,1.0,27516,"['我', '長', '得', '看起來', '像', '張忠謀', '、', '林恩平', '嗎', '？']"
